verification_result,failed_attempts,verification_frequency,key_size,algorithm,hour,signature_size,certificate_valid,source_frequency,failed_verification_rate,document_size,metadata_anomaly,replay_indicator,key_age_days,time_since_previous,threat
1,3,4,3072,RSA-PSS,0,626,1,18,0.75,2508,1,0,1529,645,1
1,1,1,4096,RSA-PSS,4,974,0,24,1.0,917,0,0,1619,208,1
1,0,1,2048,RSA-PKCS1v15,23,402,1,41,0.0,2503,0,0,145,140,0
1,5,20,2048,RSA-PKCS1v15,16,971,1,2,0.25,2137,0,0,50,588,0
1,2,19,2048,RSA-PKCS1v15,17,753,0,16,0.10526315789473684,3098,0,0,1448,587,0
1,25,29,2048,RSA-PKCS1v15,6,303,1,14,0.8620689655172413,4657,0,1,1124,820,1
1,2,10,3072,RSA-PKCS1v15,15,906,1,17,0.2,4000,0,0,343,307,0
1,17,18,4096,RSA-PKCS1v15,7,427,1,6,0.9444444444444444,3761,0,0,882,917,1
0,10,28,3072,RSA-PSS,11,868,1,35,0.35714285714285715,2107,1,0,1756,967,1
1,19,35,2048,RSA-PSS,13,954,0,17,0.5428571428571428,3184,0,1,1675,570,1
1,31,31,3072,RSA-PSS,18,570,1,45,1.0,397,0,0,890,98,1
1,4,27,4096,RSA-PKCS1v15,10,631,1,38,0.14814814814814814,308,0,0,1550,125,0
0,2,11,2048,RSA-PKCS1v15,11,788,1,40,0.18181818181818182,4444,0,0,1037,960,1
1,5,5,3072,RSA-PKCS1v15,12,675,1,6,1.0,3470,0,0,1880,349,1
0,2,8,4096,RSA-PSS,7,651,1,48,0.25,4071,0,0,762,134,1
0,15,34,3072,RSA-PKCS1v15,0,777,1,38,0.4411764705882353,483,0,0,848,996,1
0,7,12,3072,RSA-PSS,8,442,1,49,0.5833333333333334,4721,0,0,924,226,1
1,0,1,2048,RSA-PKCS1v15,1,900,1,21,0.0,4897,0,0,1196,945,0
0,3,31,2048,RSA-PKCS1v15,13,288,1,35,0.0967741935483871,3223,0,0,1513,712,1
1,0,4,2048,RSA-PKCS1v15,12,324,1,23,0.0,4118,0,1,1855,549,0
0,3,5,3072,RSA-PSS,15,847,1,12,0.6,458,0,0,1383,650,1
1,22,30,2048,RSA-PKCS1v15,1,446,1,29,0.7333333333333333,2231,0,0,1130,720,1
1,2,24,4096,RSA-PSS,3,356,1,27,0.08333333333333333,1992,0,1,189,706,1
1,2,3,4096,RSA-PKCS1v15,11,740,1,6,0.6666666666666666,3621,0,0,1553,568,0
1,0,11,3072,RSA-PKCS1v15,15,540,1,21,0.0,2652,0,0,1074,339,0
1,2,4,2048,RSA-PKCS1v15,9,988,1,7,0.5,1930,1,0,1273,839,1
1,5,26,1024,RSA-PKCS1v15,2,645,1,43,0.19230769230769232,2326,0,0,410,322,1
1,3,27,4096,RSA-PSS,3,820,1,41,0.1111111111111111,1284,0,0,1415,813,0
0,6,27,3072,RSA-PKCS1v15,5,415,1,16,0.2222222222222222,4878,0,0,1403,87,1
1,5,6,3072,RSA-PSS,22,809,0,5,0.8333333333333334,1625,0,0,227,95,1
0,2,15,2048,RSA-PKCS1v15,4,302,1,15,0.13333333333333333,4993,0,0,1615,196,0
1,16,30,3072,RSA-PKCS1v15,17,414,1,21,0.5333333333333333,3628,0,0,1808,192,1
1,24,35,3072,RSA-PKCS1v15,2,701,1,4,0.6857142857142857,2316,0,0,213,656,1
1,15,23,3072,RSA-PSS,9,951,1,5,0.6521739130434783,269,0,0,1553,522,1
1,6,6,3072,RSA-PKCS1v15,10,1013,1,7,1.0,3216,0,1,1005,753,1
1,2,4,4096,RSA-PSS,18,778,1,35,0.5,1522,0,1,1370,661,1
1,7,18,2048,RSA-PSS,13,921,1,36,0.3888888888888889,4748,0,0,419,988,0
1,1,9,2048,RSA-PKCS1v15,20,987,1,15,0.1111111111111111,2138,0,1,1787,652,0
1,27,29,3072,RSA-PSS,10,410,1,28,0.9310344827586207,3448,0,0,1876,13,1
1,3,13,2048,RSA-PKCS1v15,20,594,1,2,0.23076923076923078,2186,0,0,1108,254,0
0,9,17,4096,RSA-PSS,3,620,1,5,0.5294117647058824,4517,0,0,919,1000,1
1,16,32,3072,RSA-PSS,23,954,1,7,0.5,3518,0,0,1221,81,1
1,12,22,4096,RSA-PSS,21,829,0,22,0.5454545454545454,4720,0,0,777,722,1
1,4,4,3072,RSA-PSS,5,403,1,49,1.0,3090,0,0,1554,373,0
1,2,5,2048,RSA-PKCS1v15,16,399,1,31,0.4,241,0,0,221,394,0
0,9,13,2048,RSA-PSS,21,358,1,32,0.6923076923076923,739,0,0,1867,890,1
0,33,34,4096,RSA-PKCS1v15,18,348,1,8,0.9705882352941176,3022,0,0,1771,732,1
1,3,22,2048,RSA-PSS,12,541,1,41,0.13636363636363635,2939,0,0,176,909,0
1,5,23,3072,RSA-PKCS1v15,21,679,1,42,0.21739130434782608,327,0,0,584,418,1
1,3,3,4096,RSA-PKCS1v15,9,374,1,11,1.0,1540,0,0,1627,59,0
1,17,34,2048,RSA-PSS,10,284,1,1,0.5,1120,0,0,1346,128,1
1,22,32,2048,RSA-PSS,5,766,1,47,0.6875,725,0,0,535,817,1
1,5,21,3072,RSA-PKCS1v15,1,285,0,40,0.23809523809523808,1351,0,0,725,774,1
1,16,21,4096,RSA-PSS,0,621,1,19,0.7619047619047619,3414,0,0,1418,780,1
1,7,11,2048,RSA-PSS,10,393,0,44,0.6363636363636364,3322,1,0,1830,541,1
1,2,4,4096,RSA-PSS,15,730,1,38,0.5,3130,0,1,1664,333,1
1,1,1,3072,RSA-PSS,2,818,1,42,1.0,3097,0,0,1595,892,0
1,18,28,4096,RSA-PSS,4,647,1,37,0.6428571428571429,211,0,0,324,282,1
1,1,24,2048,RSA-PSS,14,690,0,7,0.041666666666666664,2150,0,0,85,580,1
1,27,35,2048,RSA-PSS,14,489,1,39,0.7714285714285715,1682,0,0,1020,207,1
1,2,13,4096,RSA-PSS,3,310,1,25,0.15384615384615385,1066,0,0,1765,272,0
1,10,34,4096,RSA-PSS,22,547,1,22,0.29411764705882354,3681,0,0,887,309,0
1,5,11,2048,RSA-PKCS1v15,3,1007,1,27,0.45454545454545453,428,0,0,1451,403,0
1,13,17,3072,RSA-PSS,7,567,1,41,0.7647058823529411,2608,1,0,1292,175,1
1,25,35,4096,RSA-PSS,6,803,1,47,0.7142857142857143,635,0,0,112,218,1
1,15,18,1024,RSA-PSS,16,344,0,38,0.8333333333333334,4950,0,0,628,672,1
1,20,22,3072,RSA-PSS,14,467,0,48,0.9090909090909091,3840,0,0,949,326,1
1,21,24,4096,RSA-PSS,4,573,1,39,0.875,1888,0,0,750,756,1
0,6,19,2048,RSA-PKCS1v15,12,1012,1,15,0.3157894736842105,1954,0,0,1422,253,1
1,7,21,2048,RSA-PKCS1v15,3,720,1,2,0.3333333333333333,2939,0,0,52,454,0
1,2,8,4096,RSA-PSS,21,342,1,8,0.25,2777,0,0,84,189,0
0,19,28,2048,RSA-PKCS1v15,16,664,1,44,0.6785714285714286,3393,0,0,1647,773,1
0,5,5,1024,RSA-PSS,21,495,1,43,1.0,3550,0,0,712,443,1
1,6,17,4096,RSA-PSS,16,955,1,6,0.35294117647058826,403,0,1,731,898,1
1,8,19,3072,RSA-PKCS1v15,13,312,1,20,0.42105263157894735,2866,0,0,741,130,0
1,12,27,4096,RSA-PKCS1v15,13,368,1,27,0.4444444444444444,2929,0,1,829,485,1
1,0,34,4096,RSA-PKCS1v15,16,990,0,45,0.0,2628,0,0,425,3,1
1,7,11,2048,RSA-PKCS1v15,7,325,0,23,0.6363636363636364,641,0,0,1045,966,1
1,7,12,2048,RSA-PKCS1v15,1,994,1,48,0.5833333333333334,2866,0,0,1712,351,1
1,21,21,2048,RSA-PSS,12,1023,0,40,1.0,331,0,0,56,555,1
1,3,11,2048,RSA-PSS,21,947,1,17,0.2727272727272727,3516,0,0,1315,133,0
1,2,28,3072,RSA-PSS,15,439,1,13,0.07142857142857142,4679,0,0,812,690,0
0,2,5,3072,RSA-PKCS1v15,15,958,1,4,0.4,1703,0,0,807,494,0
1,2,17,3072,RSA-PSS,5,999,1,20,0.11764705882352941,1073,0,0,1009,266,0
1,12,20,2048,RSA-PKCS1v15,21,531,1,42,0.6,3121,0,1,655,923,1
0,7,12,2048,RSA-PSS,23,488,1,25,0.5833333333333334,1486,0,0,1007,24,1
1,6,6,3072,RSA-PKCS1v15,3,309,1,22,1.0,2927,0,0,908,534,1
1,0,17,3072,RSA-PKCS1v15,2,512,1,48,0.0,3271,0,0,1397,857,0
1,15,19,2048,RSA-PSS,5,345,1,17,0.7894736842105263,2803,0,0,1762,3,1
1,5,26,3072,RSA-PSS,3,993,1,40,0.19230769230769232,3096,0,0,8,912,1
1,6,32,2048,RSA-PSS,17,1014,1,11,0.1875,3821,0,0,124,670,0
1,3,6,2048,RSA-PSS,5,918,1,25,0.5,3980,0,0,1782,880,0
1,6,11,3072,RSA-PKCS1v15,4,690,0,5,0.5454545454545454,3361,0,0,1125,427,1
0,10,33,1024,RSA-PSS,8,880,1,21,0.30303030303030304,968,0,0,990,4,1
1,9,24,3072,RSA-PKCS1v15,10,663,1,26,0.375,4153,0,0,835,619,0
1,20,23,2048,RSA-PSS,5,524,1,16,0.8695652173913043,1592,1,0,1886,808,1
0,0,15,1024,RSA-PSS,15,924,1,40,0.0,3186,0,1,1117,784,1
1,17,27,2048,RSA-PSS,18,621,1,21,0.6296296296296297,2426,0,0,1409,503,1
1,3,11,4096,RSA-PSS,10,606,1,48,0.2727272727272727,469,0,0,766,232,0
1,4,17,3072,RSA-PSS,20,554,1,32,0.23529411764705882,2304,0,0,1104,873,0
1,8,14,4096,RSA-PKCS1v15,14,414,1,4,0.5714285714285714,2321,0,1,1322,750,1
1,26,27,3072,RSA-PSS,23,742,1,38,0.9629629629629629,1239,0,1,31,72,1
1,16,18,3072,RSA-PKCS1v15,8,992,0,8,0.8888888888888888,1540,0,0,378,88,1
1,2,28,2048,RSA-PSS,23,781,1,9,0.07142857142857142,4635,0,0,330,528,0
1,4,4,2048,RSA-PKCS1v15,18,610,1,45,1.0,1397,0,0,1950,886,0
0,7,7,2048,RSA-PSS,18,876,1,17,1.0,2807,0,0,1323,603,1
1,31,35,2048,RSA-PSS,23,656,1,41,0.8857142857142857,1373,1,0,282,450,1
1,2,9,3072,RSA-PSS,8,660,1,13,0.2222222222222222,4512,0,0,1036,439,0
1,3,8,2048,RSA-PKCS1v15,22,351,1,9,0.375,462,0,0,639,532,0
1,14,17,2048,RSA-PKCS1v15,3,962,1,6,0.8235294117647058,3914,1,0,872,435,1
1,2,17,2048,RSA-PSS,9,825,1,27,0.11764705882352941,4919,1,0,699,724,0
0,13,33,2048,RSA-PSS,8,647,1,42,0.3939393939393939,587,0,0,69,84,1
1,30,32,3072,RSA-PSS,18,607,1,37,0.9375,3929,0,0,841,339,1
1,0,8,4096,RSA-PKCS1v15,14,921,1,39,0.0,3022,0,0,1547,953,0
1,19,19,2048,RSA-PSS,18,831,0,43,1.0,3274,0,0,1839,126,1
1,2,3,2048,RSA-PKCS1v15,1,925,1,24,0.6666666666666666,1941,0,0,23,563,0
1,1,5,2048,RSA-PSS,9,888,1,9,0.2,4252,0,0,337,18,0
1,1,13,4096,RSA-PKCS1v15,18,543,1,42,0.07692307692307693,4511,0,0,427,973,0
1,21,31,1024,RSA-PKCS1v15,16,778,1,11,0.6774193548387096,192,0,0,845,849,1
1,13,16,3072,RSA-PKCS1v15,19,981,1,35,0.8125,3187,0,0,209,955,1
1,14,32,3072,RSA-PSS,23,417,0,29,0.4375,245,0,0,215,865,1
1,14,22,2048,RSA-PKCS1v15,20,872,1,8,0.6363636363636364,647,0,0,635,629,1
0,5,29,2048,RSA-PSS,1,914,1,17,0.1724137931034483,3015,0,0,423,636,1
1,14,22,2048,RSA-PKCS1v15,18,437,1,7,0.6363636363636364,4284,0,0,73,540,1
1,1,3,4096,RSA-PSS,16,804,1,12,0.3333333333333333,2489,0,0,1746,965,0
1,3,10,3072,RSA-PKCS1v15,17,337,1,48,0.3,3482,1,0,823,924,0
1,7,21,3072,RSA-PKCS1v15,16,779,1,15,0.3333333333333333,534,0,0,786,345,0
0,14,16,3072,RSA-PSS,1,259,0,29,0.875,2800,1,0,1630,468,1
1,2,12,3072,RSA-PSS,18,750,1,45,0.16666666666666666,2380,0,0,938,981,0
1,1,2,3072,RSA-PKCS1v15,0,810,0,50,0.5,1294,1,0,1772,141,1
1,14,24,1024,RSA-PKCS1v15,10,306,1,50,0.5833333333333334,1645,0,0,1690,6,1
1,12,35,2048,RSA-PSS,9,516,1,24,0.34285714285714286,1733,0,0,1298,669,0
1,8,30,2048,RSA-PKCS1v15,4,389,1,37,0.26666666666666666,2456,0,0,1749,618,1
0,1,30,3072,RSA-PKCS1v15,15,854,1,14,0.03333333333333333,4442,0,0,1664,631,1
1,23,35,2048,RSA-PSS,23,617,1,11,0.6571428571428571,4224,0,0,1257,649,1
1,7,19,3072,RSA-PSS,4,823,1,35,0.3684210526315789,1591,0,0,1065,541,0
0,3,8,2048,RSA-PSS,23,472,1,17,0.375,2470,0,0,1962,678,0
1,16,26,4096,RSA-PKCS1v15,22,323,1,27,0.6153846153846154,589,1,0,289,65,1
1,4,7,2048,RSA-PKCS1v15,11,811,1,44,0.5714285714285714,3951,0,0,555,56,0
1,0,30,2048,RSA-PKCS1v15,3,398,1,3,0.0,205,0,0,1294,798,0
1,1,7,4096,RSA-PSS,22,601,1,2,0.14285714285714285,342,0,0,439,882,0
1,1,3,2048,RSA-PKCS1v15,5,809,0,4,0.3333333333333333,3101,0,0,1338,96,0
1,0,1,4096,RSA-PSS,18,906,1,18,0.0,4728,0,0,1534,889,0
1,11,25,1024,RSA-PSS,8,840,1,20,0.44,667,0,0,1418,955,1
1,1,1,2048,RSA-PKCS1v15,11,449,1,21,1.0,713,0,0,28,215,0
1,8,15,3072,RSA-PSS,14,922,1,14,0.5333333333333333,4988,0,0,270,743,1
1,12,13,4096,RSA-PKCS1v15,15,501,1,8,0.9230769230769231,1459,0,0,1491,58,1
1,1,8,2048,RSA-PSS,12,569,1,2,0.125,1262,0,0,1946,906,0
1,1,5,4096,RSA-PSS,20,985,1,26,0.2,533,0,0,74,492,0
1,5,9,3072,RSA-PSS,23,639,1,19,0.5555555555555556,2274,0,0,1681,405,1
0,0,1,4096,RSA-PKCS1v15,6,1020,1,42,0.0,2432,0,0,674,184,1
1,28,35,2048,RSA-PSS,22,532,1,28,0.8,45,1,0,246,282,1
0,2,2,2048,RSA-PKCS1v15,19,327,1,29,1.0,785,0,0,1806,783,1
1,5,23,4096,RSA-PSS,3,384,0,5,0.21739130434782608,37,0,0,410,721,1
1,7,9,4096,RSA-PSS,10,613,1,43,0.7777777777777778,95,0,0,498,163,1
0,26,34,3072,RSA-PSS,7,953,1,28,0.7647058823529411,2245,0,0,1442,89,1
1,5,14,1024,RSA-PKCS1v15,5,780,1,41,0.35714285714285715,2362,0,0,1012,783,1
0,1,4,2048,RSA-PKCS1v15,9,475,1,48,0.25,3503,0,0,211,97,1
1,16,30,3072,RSA-PKCS1v15,6,261,1,26,0.5333333333333333,4291,0,0,792,587,1
1,4,31,1024,RSA-PKCS1v15,6,1006,1,5,0.12903225806451613,4663,0,0,1247,88,0
1,8,11,2048,RSA-PKCS1v15,3,879,1,15,0.7272727272727273,2566,1,0,360,518,1
1,29,35,2048,RSA-PSS,2,483,1,46,0.8285714285714286,4322,0,0,582,668,1
0,3,8,3072,RSA-PSS,23,272,1,9,0.375,266,0,0,1044,63,0
1,0,3,2048,RSA-PKCS1v15,6,840,1,32,0.0,3816,0,0,423,541,0
0,12,14,3072,RSA-PKCS1v15,3,267,1,26,0.8571428571428571,1457,0,0,121,816,1
1,4,13,3072,RSA-PKCS1v15,12,853,1,37,0.3076923076923077,4429,0,0,173,191,0
0,21,32,3072,RSA-PKCS1v15,19,754,1,15,0.65625,2254,0,0,34,954,1
1,34,34,2048,RSA-PSS,16,947,1,41,1.0,4609,0,0,918,917,1
1,4,19,2048,RSA-PKCS1v15,6,889,1,4,0.21052631578947367,3353,0,0,71,716,0
1,15,16,3072,RSA-PKCS1v15,16,971,1,36,0.9375,703,0,0,545,278,1
1,1,2,4096,RSA-PKCS1v15,3,757,0,20,0.5,2075,0,0,774,539,1
1,16,17,3072,RSA-PKCS1v15,10,325,1,27,0.9411764705882353,3610,0,0,784,85,1
0,16,34,4096,RSA-PSS,2,363,1,21,0.47058823529411764,4230,0,0,968,335,1
0,15,16,3072,RSA-PSS,10,456,1,22,0.9375,492,0,0,1645,441,1
1,1,2,4096,RSA-PKCS1v15,2,307,1,7,0.5,3675,0,0,535,722,0
1,2,2,2048,RSA-PSS,11,804,1,47,1.0,3085,1,0,1682,650,1
1,1,26,2048,RSA-PSS,0,884,1,31,0.038461538461538464,2684,0,0,14,790,0
0,3,13,3072,RSA-PKCS1v15,3,514,1,17,0.23076923076923078,2408,0,1,1330,172,1
1,20,31,2048,RSA-PKCS1v15,13,737,1,50,0.6451612903225806,360,0,1,1853,852,1
0,33,34,3072,RSA-PSS,0,519,1,7,0.9705882352941176,658,0,0,1572,339,1
1,1,3,2048,RSA-PSS,13,558,1,19,0.3333333333333333,3880,0,0,271,668,0
1,5,8,3072,RSA-PSS,12,831,1,28,0.625,237,0,0,1797,229,1
0,16,23,3072,RSA-PSS,12,809,1,10,0.6956521739130435,2073,0,1,1077,818,1
1,6,14,3072,RSA-PSS,23,810,1,27,0.42857142857142855,434,0,0,1518,179,0
1,24,27,4096,RSA-PKCS1v15,14,380,0,13,0.8888888888888888,2521,0,0,1584,247,1
1,4,29,2048,RSA-PSS,16,525,1,2,0.13793103448275862,4829,1,0,463,897,0
0,0,1,2048,RSA-PSS,11,1000,1,22,0.0,1831,0,0,523,674,0
1,15,17,2048,RSA-PSS,21,735,1,20,0.8823529411764706,4899,0,0,770,675,1
1,18,30,4096,RSA-PSS,22,387,1,43,0.6,4282,0,0,855,730,1
1,8,13,3072,RSA-PSS,13,257,1,5,0.6153846153846154,2600,1,0,792,317,1
1,4,21,3072,RSA-PSS,11,370,1,6,0.19047619047619047,2566,0,0,1746,286,0
0,7,19,2048,RSA-PSS,17,736,1,35,0.3684210526315789,1595,1,0,1348,76,1
0,8,19,3072,RSA-PSS,3,256,1,1,0.42105263157894735,1688,0,0,1871,974,1
1,4,25,2048,RSA-PKCS1v15,13,586,1,35,0.16,4669,0,0,1548,999,0
0,9,22,3072,RSA-PKCS1v15,18,832,1,3,0.4090909090909091,2290,0,0,443,452,1
1,24,31,4096,RSA-PSS,12,892,1,36,0.7741935483870968,3759,0,0,251,204,1
1,1,17,3072,RSA-PKCS1v15,22,1023,1,7,0.058823529411764705,2548,0,0,1859,728,0
1,8,23,3072,RSA-PKCS1v15,17,646,1,29,0.34782608695652173,1026,0,0,160,424,0
1,21,32,3072,RSA-PKCS1v15,10,398,1,15,0.65625,453,0,0,36,735,1
1,5,10,3072,RSA-PKCS1v15,5,583,1,11,0.5,2077,0,0,1685,193,1
1,5,10,2048,RSA-PKCS1v15,8,1013,0,18,0.5,3692,0,0,880,293,1
0,1,8,3072,RSA-PKCS1v15,11,883,1,44,0.125,3808,0,0,1222,704,1
1,5,20,2048,RSA-PSS,18,632,1,4,0.25,3637,0,0,1474,897,0
1,32,32,2048,RSA-PSS,13,345,1,24,1.0,120,0,0,1402,911,1
1,1,14,2048,RSA-PKCS1v15,14,297,1,11,0.07142857142857142,2544,1,0,1270,781,0
1,6,28,3072,RSA-PSS,10,290,1,6,0.21428571428571427,98,0,0,393,413,0
0,0,24,2048,RSA-PKCS1v15,5,749,1,18,0.0,3400,0,0,1228,439,1
1,14,15,3072,RSA-PSS,13,808,1,15,0.9333333333333333,1951,0,0,44,301,1
1,0,22,2048,RSA-PSS,2,379,1,3,0.0,3320,0,0,315,260,0
1,0,30,2048,RSA-PSS,18,312,1,17,0.0,81,0,0,408,192,0
1,3,4,3072,RSA-PKCS1v15,19,711,1,33,0.75,831,0,0,895,271,0
1,3,13,2048,RSA-PSS,10,490,1,34,0.23076923076923078,3480,0,1,1855,616,0
1,17,23,3072,RSA-PSS,23,863,1,30,0.7391304347826086,825,0,0,206,432,1
1,0,8,3072,RSA-PKCS1v15,16,647,1,19,0.0,413,0,0,1265,716,0
1,9,18,4096,RSA-PKCS1v15,16,747,1,9,0.5,1708,0,0,41,696,1
1,8,12,3072,RSA-PSS,22,598,1,40,0.6666666666666666,4356,0,0,588,217,1
0,22,31,1024,RSA-PKCS1v15,2,899,1,44,0.7096774193548387,2926,0,0,714,91,1
1,3,14,2048,RSA-PSS,13,431,1,31,0.21428571428571427,2052,0,0,1387,198,0
1,5,34,2048,RSA-PSS,6,307,1,27,0.14705882352941177,1963,0,0,898,983,0
1,15,18,4096,RSA-PKCS1v15,18,805,1,47,0.8333333333333334,4973,0,0,95,399,1
1,33,34,2048,RSA-PKCS1v15,2,733,1,25,0.9705882352941176,3303,0,0,540,39,1
1,6,11,2048,RSA-PSS,1,744,1,7,0.5454545454545454,3712,0,0,1168,709,1
0,1,12,2048,RSA-PKCS1v15,16,260,1,48,0.08333333333333333,3263,0,0,59,471,1
1,9,15,4096,RSA-PSS,8,980,1,7,0.6,3811,0,0,1665,79,1
1,23,31,2048,RSA-PKCS1v15,21,887,1,20,0.7419354838709677,265,1,0,854,729,1
1,23,29,4096,RSA-PKCS1v15,5,464,1,44,0.7931034482758621,1941,0,0,509,828,1
1,16,26,1024,RSA-PKCS1v15,23,472,1,49,0.6153846153846154,1121,0,0,513,94,1
0,12,18,2048,RSA-PKCS1v15,20,791,1,43,0.6666666666666666,882,0,0,799,684,1
1,17,32,2048,RSA-PKCS1v15,8,597,1,36,0.53125,4597,1,0,1046,43,1
1,21,22,4096,RSA-PSS,4,972,0,19,0.9545454545454546,1571,0,0,738,132,1
0,12,17,4096,RSA-PSS,1,656,1,2,0.7058823529411765,4738,0,1,1228,77,1
1,16,23,2048,RSA-PSS,21,717,0,34,0.6956521739130435,4467,1,0,699,946,1
1,4,24,1024,RSA-PKCS1v15,14,993,1,17,0.16666666666666666,903,0,0,887,232,0
1,6,8,3072,RSA-PSS,8,985,1,24,0.75,2694,0,0,471,39,1
1,4,6,2048,RSA-PSS,18,466,1,9,0.6666666666666666,1256,0,0,284,566,0
1,1,5,2048,RSA-PKCS1v15,9,281,1,1,0.2,756,0,0,372,151,0
0,16,29,1024,RSA-PKCS1v15,3,507,1,42,0.5517241379310345,4063,0,0,1522,700,1
0,14,28,1024,RSA-PKCS1v15,9,258,1,28,0.5,4095,0,0,1356,976,1
1,1,11,2048,RSA-PSS,7,257,1,15,0.09090909090909091,1016,0,0,1051,419,0
1,0,1,2048,RSA-PSS,21,859,1,21,0.0,2750,1,0,855,822,0
1,18,19,2048,RSA-PKCS1v15,12,257,0,15,0.9473684210526315,4320,0,0,129,186,1
1,9,9,4096,RSA-PSS,6,405,1,23,1.0,4332,0,0,1404,318,1
0,1,27,2048,RSA-PSS,6,838,1,2,0.037037037037037035,900,0,0,507,464,1
1,3,34,3072,RSA-PKCS1v15,3,259,1,46,0.08823529411764706,2501,0,0,1899,432,0
0,2,4,2048,RSA-PSS,14,752,1,36,0.5,2886,0,0,1922,135,1
0,6,18,3072,RSA-PKCS1v15,11,805,1,50,0.3333333333333333,1641,0,0,1119,503,1
1,7,15,2048,RSA-PSS,15,723,1,9,0.4666666666666667,3713,0,0,578,685,0
1,1,13,3072,RSA-PKCS1v15,5,325,1,2,0.07692307692307693,2036,0,0,1201,269,0
1,9,19,2048,RSA-PSS,8,456,1,2,0.47368421052631576,4117,1,0,473,437,1
1,6,6,4096,RSA-PSS,2,563,1,18,1.0,3332,0,0,1510,627,1
0,7,12,2048,RSA-PKCS1v15,7,507,1,17,0.5833333333333334,751,0,0,1008,498,1
0,5,17,2048,RSA-PKCS1v15,6,542,1,41,0.29411764705882354,3018,0,0,1299,733,1
1,21,23,4096,RSA-PKCS1v15,3,547,1,8,0.9130434782608695,1986,1,0,668,551,1
0,25,26,3072,RSA-PKCS1v15,12,409,1,34,0.9615384615384616,3672,0,0,1990,340,1
1,0,29,2048,RSA-PSS,18,388,1,34,0.0,3810,1,0,1447,242,0
0,3,33,4096,RSA-PKCS1v15,6,841,1,5,0.09090909090909091,3581,0,0,1555,221,1
1,13,27,2048,RSA-PKCS1v15,9,529,1,44,0.48148148148148145,2921,1,0,1919,658,1
0,16,25,2048,RSA-PKCS1v15,11,952,1,29,0.64,3094,0,0,1908,918,1
0,3,10,4096,RSA-PKCS1v15,2,764,1,28,0.3,783,0,0,320,676,0
1,17,23,2048,RSA-PKCS1v15,23,608,1,16,0.7391304347826086,2154,0,1,58,361,1
1,10,21,4096,RSA-PSS,11,260,1,14,0.47619047619047616,1002,0,0,273,949,0
0,20,21,2048,RSA-PKCS1v15,18,548,1,2,0.9523809523809523,1848,1,0,1222,880,1
1,9,13,3072,RSA-PKCS1v15,14,615,1,40,0.6923076923076923,3823,0,0,1103,996,1
1,13,33,3072,RSA-PKCS1v15,7,853,0,4,0.3939393939393939,4917,0,0,982,840,1
1,8,24,4096,RSA-PSS,11,469,1,41,0.3333333333333333,3331,0,0,41,771,1
1,10,11,3072,RSA-PSS,19,661,1,31,0.9090909090909091,3852,0,1,738,190,1
0,14,17,1024,RSA-PSS,5,691,0,26,0.8235294117647058,3263,0,0,1797,413,1
1,3,4,3072,RSA-PKCS1v15,9,270,1,27,0.75,1885,0,0,1269,329,0
1,9,25,2048,RSA-PKCS1v15,1,528,1,34,0.36,3247,1,1,1047,776,1
1,18,30,4096,RSA-PSS,23,818,1,31,0.6,13,1,0,709,222,1
1,7,9,4096,RSA-PSS,12,1020,1,48,0.7777777777777778,174,0,1,236,844,1
1,18,21,3072,RSA-PKCS1v15,6,300,1,11,0.8571428571428571,4449,0,1,126,686,1
1,5,20,4096,RSA-PKCS1v15,7,958,1,8,0.25,1907,0,1,778,92,1
1,19,19,2048,RSA-PKCS1v15,22,889,0,12,1.0,3250,0,0,836,440,1
1,5,19,3072,RSA-PSS,15,667,1,35,0.2631578947368421,2577,0,0,140,106,0
0,7,12,2048,RSA-PKCS1v15,10,442,1,45,0.5833333333333334,3517,0,0,879,245,1
1,0,17,3072,RSA-PKCS1v15,3,981,1,34,0.0,2569,0,0,394,305,0
0,21,28,1024,RSA-PSS,16,916,1,13,0.75,1348,0,1,828,555,1
1,23,35,4096,RSA-PSS,15,425,1,27,0.6571428571428571,4647,0,0,127,906,1
1,14,18,2048,RSA-PSS,18,976,1,8,0.7777777777777778,622,0,0,1822,909,1
1,6,14,3072,RSA-PKCS1v15,22,849,1,47,0.42857142857142855,1894,0,0,1138,953,0
1,18,35,1024,RSA-PSS,10,656,1,21,0.5142857142857142,4034,0,0,1944,770,1
0,5,7,4096,RSA-PSS,6,963,1,41,0.7142857142857143,3144,0,0,837,833,1
0,8,13,2048,RSA-PKCS1v15,12,501,1,11,0.6153846153846154,1065,0,1,525,598,1
1,2,18,3072,RSA-PKCS1v15,18,807,1,22,0.1111111111111111,1632,0,0,1252,97,0
0,13,13,2048,RSA-PSS,16,935,1,21,1.0,3292,0,0,1545,976,1
1,29,31,3072,RSA-PKCS1v15,21,298,1,28,0.9354838709677419,2620,0,0,146,938,1
1,0,2,2048,RSA-PSS,12,978,1,3,0.0,3079,0,0,1187,954,0
1,10,16,3072,RSA-PKCS1v15,11,434,1,7,0.625,1265,0,0,735,477,1
1,3,9,2048,RSA-PKCS1v15,6,712,1,14,0.3333333333333333,2670,0,0,728,266,0
1,2,9,4096,RSA-PSS,0,790,1,15,0.2222222222222222,4234,0,0,1924,575,0
1,8,11,1024,RSA-PSS,0,862,1,9,0.7272727272727273,1052,0,0,169,103,1
